,Date,Close USDIDR,BI Rate,Inflasi,Close CTRA,Close INDF,Close ASII,Close BSDE,Close ICBP,Close KLBF,Close ITMG,Close JPFA,Close TLKM,Close ULTJ,Close ACES,Close TSPC,Close SMAR,Close SMSM,Close JRPT,Close DUTI,Close EPMT,Close SMCB,Close PWON,Close JSMR
0,Nov 2005,10022.90909090909,12.25,18.38,131.69406730250307,827.8947368421053,897.6315789473684,1135.45,416.05263157894734,175.05263157894737,259.25,48.68421052631579,1027.1052631578948,63.48684210526316,259.25,572.3684210526316,955.7894736842104,80.78947368421052,75.20000016061883,643.6842105263158,536.1129134328742,448.42105263157896,15.569972038269048,4198.71
1,Dec 2005,9846.781782670454,12.75,17.11,150.3815030184659,911.9090909090908,1012.0454545454544,1128.89,458.1818181818182,186.9090909090909,256.13,46.54545454545455,1174.090909090909,65.0,256.13,580.0,965.4545454545456,77.38636363636364,75.03636308149858,644.5454545454545,625.2721307927912,481.8181818181818,16.993848540566184,4159.36
2,Jan 2006,9450.99551669034,12.75,17.03,192.72518157958984,904.181818181818,1070.0,1121.91,454.09090909090907,223.45454545454547,252.88,52.31818181818182,1239.090909090909,69.0340909090909,252.88,574.3181818181819,1056.3636363636365,80.56818181818181,75.65454483032227,785.9090909090909,700.6818292791194,543.1818181818181,16.45462942123413,4117.52
3,Feb 2006,9247.7,12.75,17.92,209.1710624694824,869.0,999.75,1114.5,436.5,270.3,249.5,54.35,1238.5,65.8125,249.5,648.5,1380.5,78.375,76.0,839.5,711.0057769775391,634.0,17.08989772796631,4073.0
4,Mar 2006,9142.069675611414,12.75,15.74,209.99393960703972,847.8260869565217,1059.3478260869565,1106.62,425.8695652173913,273.8260869565217,245.97,55.04347826086956,1315.2173913043478,65.05434782608695,245.97,658.0434782608696,1765.2173913043478,76.3586956521739,82.83478247601053,816.9565217391304,745.7832323157269,643.0434782608696,18.535680770874023,4025.63
5,Apr 2006,8913.32998046875,12.75,15.4,200.4453598022461,942.95,1174.75,1098.24,473.5,280.2,242.31,60.35,1459.0,73.0,242.31,696.75,1943.5,76.625,101.95,949.0,808.2753204345703,680.0,16.218720769882204,3975.19
6,May 2006,9016.22609544837,12.5,15.6,278.8163803764011,1057.1304347826087,1095.6521739130435,1089.32,528.4782608695652,274.0,238.5,58.56521739130435,1528.2608695652175,72.06521739130434,238.5,690.0,2700.0,73.69565217391305,151.7826086956522,997.391304347826,790.006419306216,623.9130434782609,19.615585741789445,3921.47
7,Jun 2006,9325.1181640625,12.5,15.53,217.30462438409975,901.9090909090908,936.1363636363636,1079.82,452.95454545454544,252.0,234.5,52.27272727272727,1435.909090909091,66.25,234.5,599.7727272727273,2868.181818181818,76.25,141.72727272727272,912.2727272727273,681.8293984153054,542.2727272727273,18.838991511951797,3864.22
8,Jul 2006,9071.509579613095,12.25,15.15,225.77974446614584,945.952380952381,974.2857142857144,1069.7,476.6666666666667,239.52380952380952,230.27,51.57142857142857,1464.7619047619048,74.94047619047619,230.27,658.5714285714286,2886.904761904762,75.05952380952381,141.04761904761904,860.0,665.3923078264509,551.9047619047619,18.16496658325196,3803.19
9,Aug 2006,9088.426078464674,11.75,14.9,267.3815977677055,1081.7391304347825,1111.9565217391305,1058.89,542.8260869565217,232.43478260869568,225.8,52.69565217391305,1583.9130434782608,68.6413043478261,225.8,652.8260869565217,3783.695652173913,76.25,120.47826086956522,816.9565217391304,628.1409620202106,547.8260869565217,17.90707870151686,3738.1
10,Sep 2006,9138.385695684525,11.25,14.55,283.48291742234005,1221.6666666666667,1211.6666666666667,1047.36,613.3333333333334,245.23809523809524,221.07,54.333333333333336,1620.952380952381,71.72619047619048,221.07,743.0952380952381,4033.3333333333335,76.9047619047619,112.76190476190476,841.9047619047619,662.5708560035342,556.6666666666666,17.01752013251895,3668.64
11,Oct 2006,9170.92715731534,10.75,6.29,298.0816192626953,1287.4545454545455,1322.2727272727273,1035.05,646.5909090909091,265.90909090909093,216.05,61.81818181818182,1667.2727272727273,102.7840909090909,216.05,780.4545454545455,4010.227272727273,80.625,146.8181818181818,862.2727272727273,703.8239024769176,577.7272727272727,18.69576055353338,3594.48
12,Nov 2006,9128.413751775568,10.25,5.27,342.77150656960225,1368.5454545454545,1490.2272727272727,1021.9,686.8181818181819,252.0909090909091,210.74,80.68181818181819,1872.2727272727277,103.86363636363636,210.74,786.3636363636364,3975.0,87.2159090909091,148.8181818181818,927.2727272727273,672.8520563299006,561.3636363636364,22.27651830153032,3515.27
13,Dec 2006,9074.257161458334,9.75,6.6,370.1664154052734,1367.3,1604.0,1007.82,687.25,241.3,205.15,86.6,2011.0,104.8125,205.15,853.5,3751.25,87.625,195.0,964.5,630.5238647460938,637.0,27.58109292984009,3430.62
14,Jan 2007,9053.317467730978,9.5,6.26,391.2600430575284,1483.9545454545455,1565.909090909091,992.73,745.2272727272727,258.54545454545456,199.25,80.63636363636364,1978.636363636364,107.61363636363636,199.25,920.0,3684.090909090909,79.77272727272727,203.72727272727272,950.0,633.8005925958806,708.1818181818181,31.443255597894844,3340.15
15,Feb 2007,9057.580029296874,9.25,6.3,422.2748336791992,1682.25,1472.0,976.56,844.75,256.0,192.94,74.35,1873.5,106.25,192.94,915.5,3660.0,77.5,219.2,859.0,603.8611541748047,677.5,32.8637638092041,3243.3
16,Mar 2007,9153.977272727272,9.0,6.52,431.8959277925037,1488.2857142857142,1365.4761904761904,959.19,747.6190476190476,241.9047619047619,186.05,73.57142857142857,1884.7619047619048,96.96428571428572,186.05,842.8571428571429,3638.095238095238,77.5,217.42857142857144,866.6666666666666,668.2137567429315,647.6190476190476,36.08279182797386,3139.68
17,Apr 2007,9087.509533110118,9.0,6.29,478.0701705932617,1618.0,1394.5,940.54,813.0,252.3,178.43,76.65,2069.0,99.0625,178.43,837.0,3693.75,75.4375,284.6,910.5,709.5245147705078,677.5,40.66728286743164,3028.74
18,May 2007,8836.891304347826,8.75,6.01,462.0935320172991,1679.571428571429,1593.095238095238,920.48,844.047619047619,247.04761904761904,170.07,125.71428571428572,1960.952380952381,106.36904761904762,170.07,851.9047619047619,3775.0,79.46428571428571,322.95238095238096,1074.2857142857142,774.4884352911087,757.6190476190476,47.18654759724935,2910.17
19,Jun 2007,8981.252371651786,8.5,5.77,454.4739059448242,1982.8,1654.5,898.88,995.75,260.7,160.92,150.8,1946.0,137.875,160.92,915.5,3588.75,80.5625,313.6,1073.0,908.5073822021484,830.0,55.66264953613281,2783.57
20,Jul 2007,9055.931818181818,8.25,6.06,465.221830888228,2161.954545454545,1832.9545454545453,875.61,1068.1818181818182,279.27272727272725,150.98,146.0,2160.0,150.22727272727272,150.98,929.5454545454544,3785.227272727273,81.36363636363636,308.8181818181818,1066.3636363636365,905.814170143821,1006.3636363636364,83.44426467201926,2648.65
21,Aug 2007,9355.35202955163,8.25,6.51,385.2269134521485,1809.409090909091,1725.0,850.48,910.0,270.6363636363636,140.32,128.72727272727272,2133.181818181818,126.3068181818182,140.32,784.0909090909091,4228.409090909091,74.0909090909091,297.54545454545456,1034.090909090909,866.7627175071023,931.818181818182,96.38554035533558,2505.54
22,Sep 2007,9282.752672697368,8.25,6.95,393.5168853759766,1864.0,1853.0,823.33,935.75,268.7,129.14,142.4,2187.5,132.9375,129.14,812.0,4142.5,80.625,296.3,975.5,843.3318542480469,1072.0,104.0315113067627,2354.5
23,Oct 2007,9084.930409307066,8.25,6.88,440.46362457275393,2024.75,2261.5,793.98,1016.25,271.7,117.96,148.5,2381.0,161.75,117.96,819.0,4223.75,102.375,296.7,931.0,819.6316619873047,1209.0,95.36607894897462,2198.01
24,Nov 2007,9231.304734002975,8.25,6.71,371.37304132634944,2484.681818181818,2433.181818181818,762.16,1250.5681818181818,255.54545454545453,22006.02,164.27272727272728,2135.909090909091,161.47727272727272,88.3157894736842,769.5454545454545,5390.909090909091,104.77272727272728,303.90909090909093,892.2727272727273,783.7222761674361,1588.1818181818182,90.69845893166284,1948.7693115234372
25,Dec 2007,9342.4,8.0,6.59,403.9703799977022,2553.5882352941176,2705.294117647059,727.6,1284.5588235294117,250.4705882352941,19066.666666666668,156.11764705882354,2099.4117647058824,152.64705882352942,84.3529411764706,756.4705882352941,5964.705882352941,104.04411764705884,302.5882352941176,915.2941176470588,774.3224738625919,1709.4117647058824,87.9899704877068,1937.8145751953125
26,Jan 2008,9402.400050951086,8.0,7.36,379.01501312255857,2810.2,2660.25,689.99,1410.625,239.8,23207.5,145.9,1876.5,132.75,83.3,711.5,9237.5,101.25,295.2,927.0,741.6185333251954,1540.0,80.25949821472167,1820.7358276367188
27,Feb 2008,9174.34291294643,8.0,7.4,356.0138341000206,2811.4736842105262,2697.1052631578946,648.98,1411.842105263158,232.21052631578948,27923.68421052632,137.47368421052633,1982.6315789473683,121.44736842105264,95.05263157894736,661.578947368421,9355.263157894737,102.5,255.05263157894737,987.3684210526316,668.3870046515214,1459.4736842105262,84.77635112561677,1707.5797954358552
28,Mar 2008,9146.780924479166,8.0,8.17,313.25135040283203,2474.0,2425.277777777778,604.02,1242.361111111111,197.88888888888889,23038.88888888889,118.88888888888889,1900.555555555556,120.0,99.22222222222224,594.4444444444445,9719.444444444443,99.72222222222224,234.0,1042.2222222222222,613.9008178710938,1236.111111111111,92.52394104003906,1454.3716362847222
29,Apr 2008,9201.518973214286,8.0,8.96,234.73368072509768,2207.5,1981.136363636364,554.47,1116.4772727272727,186.72727272727272,22261.36363636364,98.8181818181818,1820.0,128.63636363636363,96.72727272727272,564.0909090909091,7534.090909090909,100.2840909090909,215.45454545454547,1041.3636363636365,561.0841119939631,964.0909090909092,91.7937479886142,1322.8110518022015
30,May 2008,9269.371372767857,8.25,10.38,248.93513827853727,2166.0,2083.055555555556,500.21,1340.9722222222222,177.88888888888889,22750.0,133.33333333333334,1698.3333333333333,163.61111111111111,95.11111111111111,548.3333333333334,6919.444444444444,111.25,188.77777777777777,1137.2222222222222,544.2266438802084,1046.6666666666667,108.94861433241104,1365.136182996962
31,Jun 2008,9289.79041108631,8.5,11.03,212.08548264276413,2495.095238095238,1982.857142857143,412.77370677274814,1266.6666666666667,173.52380952380952,33050.0,151.61904761904762,1534.7619047619048,175.11904761904762,91.47619047619048,671.4285714285714,6440.476190476191,130.41666666666666,174.66666666666666,1124.2857142857142,528.0816708519345,1111.904761904762,105.12379055931454,1240.4282633463542
32,Jul 2008,9151.936301491478,8.75,11.9,212.8356337113814,2217.5454545454545,2050.2272727272725,356.08929165926844,1113.6363636363635,158.63636363636363,30877.272727272728,140.36363636363637,1486.3636363636365,154.54545454545453,89.77272727272727,670.9090909090909,5525.0,152.5,168.72727272727272,1029.5454545454545,493.7540075128729,1126.8181818181818,107.96612826260652,1152.7547884854405
33,Aug 2008,9207.85009765625,9.0,11.85,236.9458335876465,2024.85,2063.5,353.4101852416992,1016.75,150.8,25552.5,138.2,1537.0,146.125,93.15,525.0,4223.75,229.625,180.2,1000.0,491.0383590698242,1118.5,114.63855514526368,1203.6809631347655
34,Sep 2008,9375.859153053978,9.25,12.14,210.8916213989258,2085.25,1834.5,258.9663627624512,1047.125,139.2,22422.5,113.3,1430.5,144.375,91.5,502.25,2903.75,207.0,181.5,1000.0,428.5784851074219,913.5,107.46987915039062,1066.502261352539
35,Oct 2008,9962.378311820652,9.5,11.77,150.18039665222167,1466.05,1148.0,141.08561630249022,729.5,91.75,10475.0,84.9,1267.0,149.125,81.5,440.25,2107.75,179.625,136.6,1000.0,323.65575714111327,504.0,93.97590103149416,801.1237670898438
36,Nov 2008,11685.8,9.5,11.68,112.57384872436523,986.25,959.75,106.69599838256836,496.25,95.65,8387.5,81.75,1145.5,158.125,72.4,394.0,1535.0,207.875,113.1,1000.0,256.9989624023437,473.75,74.63855247497558,811.1003997802734
37,Dec 2008,11276.869565217392,9.5,11.06,82.66454797042043,923.8947368421052,1014.4736842105264,88.52047649182771,463.9473684210527,79.57894736842105,10094.736842105263,77.05263157894737,1322.1052631578948,187.10526315789477,76.0,376.3157894736842,1515.2631578947369,200.6578947368421,100.73684210526316,1000.0,304.3083929764597,497.3684210526316,71.7184520520662,861.1411068564967
38,Jan 2009,11111.045454545454,8.75,9.17,122.2503866898386,1027.7894736842106,1272.3684210526317,82.51163603130139,517.1052631578947,88.73684210526316,10765.78947368421,84.0,1332.6315789473683,185.26315789473685,68.63157894736842,400.0,1744.2105263157894,137.5,100.0,900.0,345.62780922337583,617.3684210526316,64.55294779727333,965.6332140470806
39,Feb 2009,11827.55,8.25,8.6,149.68880920410157,939.0,1139.5,77.68990859985351,471.5,125.85,9787.5,83.5,1270.5,177.0,63.5,451.25,1624.0,87.875,101.0,900.0,352.78723907470703,550.0,45.78313026428223,940.7966552734376
40,Mar 2009,11833.545454545454,7.75,7.92,164.55937271118165,892.0,1302.75,79.22142906188965,448.25,125.5,9795.0,87.3,1353.0,181.5,65.45,442.25,1624.5,86.875,97.7,861.0,341.1840194702148,533.5,46.98794937133789,887.4216522216797
41,Apr 2009,11047.136363636364,7.5,7.31,207.5733985900879,1076.4,1549.5,127.85884017944336,540.25,143.8,13262.5,97.6,1479.0,182.375,75.2,516.75,1886.5,71.4375,98.4,832.5,472.7694717407227,637.5,56.02409572601319,1049.5419677734376
42,May 2009,10338.0,7.25,6.04,268.1500164213635,1605.3809523809523,1948.809523809524,212.1588178362165,806.1904761904761,173.52380952380952,17826.190476190477,107.85714285714286,1492.3809523809523,160.35714285714286,86.52380952380952,654.7619047619048,3282.1428571428573,113.63095238095238,114.1904761904762,802.3809523809524,567.1117524646577,915.2380952380952,51.57773880731492,1349.6961553664437
43,Jun 2009,10179.522727272728,7.0,3.65,338.3025179776278,1843.4545454545453,2323.181818181818,394.4828075062145,925.681818181818,194.3636363636364,21238.636363636364,125.27272727272728,1516.8181818181818,153.0681818181818,93.22727272727272,641.8181818181819,3382.954545454545,136.64772727272728,125.0909090909091,818.1818181818181,757.2391079989346,1062.7272727272727,71.57721744884144,1604.87773548473
44,Jul 2009,10081.063051970108,6.75,2.71,370.6152556046196,1976.217391304348,2596.7391304347825,530.685314676036,990.6521739130436,214.95652173913044,20789.130434782608,138.6086956521739,1670.8695652173913,151.6304347826087,96.21739130434784,640.8695652173913,3146.7391304347825,140.8695652173913,134.08695652173913,890.4347826086956,843.2459849481997,1275.2173913043478,65.74122420601223,1625.7576851222825
45,Aug 2009,9951.561941964286,6.5,2.75,385.4056671142578,2466.85,2997.75,537.8889175415039,1237.5,264.1,24802.5,167.9,1728.0,154.75,106.75,672.0,3381.25,166.75,143.0,890.0,827.0379669189454,1335.5,89.33734931945801,1770.3538330078125
46,Sep 2009,9821.072709517046,6.5,2.83,365.687493218316,2731.222222222222,3109.1666666666665,601.2639838324653,1371.5277777777778,242.66666666666663,23925.0,168.66666666666666,1691.111111111111,153.88888888888889,117.44444444444444,648.8888888888889,3381.9444444444443,165.55555555555554,148.55555555555554,730.5555555555555,785.6174926757812,1303.3333333333333,115.8634541829427,1806.8794080946184
47,Oct 2009,9458.431862571022,6.5,2.57,341.65426219593394,3083.090909090909,3303.6363636363635,636.2353737571023,1548.2954545454545,259.45454545454544,23606.81818181818,179.72727272727272,1718.1818181818182,149.54545454545453,133.0909090909091,698.1818181818181,3251.1363636363635,171.25,156.0,690.0,791.3530106977983,1572.2727272727273,118.51040441339666,1820.7358287464488
48,Nov 2009,9431.404715401786,6.5,2.41,280.20565567016604,3114.0,3212.25,737.9149017333984,1563.75,256.7,25500.0,249.8,1757.0,147.375,152.9,696.0,2843.75,172.5,153.8,680.0,789.0189025878906,1601.5,119.33734817504885,1843.682098388672
49,Dec 2009,9518.732634171196,6.5,2.78,255.1087413587068,3325.157894736842,3373.684210526316,792.3852828176398,1673.6842105263158,258.0,30084.21052631579,276.5263157894737,1894.7368421052631,148.68421052631578,152.78947368421052,712.1052631578947,2685.5263157894738,179.47368421052633,152.8421052631579,680.0,798.841996042352,1535.2631578947369,122.76474079332854,1865.630679481908
50,Jan 2010,9254.90476190476,6.5,3.72,315.108464050293,3704.0,3512.75,798.2475677490235,1856.25,277.7,32685.0,271.8,1880.0,145.625,148.85,703.0,3042.5,214.0,155.8,591.5,793.9564331054687,1647.0,123.13252830505373,1833.7054443359373
51,Feb 2010,9353.15,6.5,3.81,339.1963179738898,3670.947368421053,3547.368421052632,773.8213854337994,1843.421052631579,312.2105263157895,30736.84210526316,248.21052631578948,1754.7368421052631,140.6578947368421,140.68421052631578,688.9473684210526,3006.5789473684213,243.2894736842105,149.57894736842104,666.3157894736842,883.5597919664884,1676.3157894736842,131.7691819040399,1744.860904091283
52,Mar 2010,9144.617484714674,6.5,3.43,374.7247841574929,3878.590909090909,3979.5454545454554,567.0426635742188,1947.7272727272727,344.6363636363636,34893.181818181816,258.90909090909093,1663.6363636363635,156.70454545454547,151.6818181818182,710.4545454545455,3072.7272727272725,299.77272727272725,151.8181818181818,681.3636363636364,963.2691816850142,1988.409090909091,147.316538030451,1768.1317693536932
53,Apr 2010,9029.45458984375,6.5,3.91,442.4299781436012,3807.142857142857,4489.523809523809,706.7540748232886,1913.095238095238,400.95238095238096,38740.47619047619,289.1428571428572,1600.0,156.9047619047619,167.42857142857142,831.9047619047619,3472.619047619048,331.1904761904762,158.57142857142858,727.1428571428571,1074.5027727399554,2303.5714285714284,147.6764155796596,1975.8487258184523
54,May 2010,9194.44763764881,6.5,4.16,375.15992174650495,3575.2631578947367,4139.736842105263,651.6904810855264,1801.3157894736842,377.9473684210527,35147.36842105263,287.3684210526316,1522.6315789473683,186.57894736842104,171.89473684210526,846.8421052631579,3509.2105263157896,265.5263157894737,164.94736842105263,717.3684210526316,1044.6795365182977,2130.7894736842104,143.43690169484992,1933.629343133224
55,Jun 2010,9147.522682883522,6.5,5.05,360.4240153919567,3842.5,4576.136363636364,660.7059659090909,1931.8181818181815,396.3181818181818,36627.27272727273,296.27272727272725,1575.909090909091,178.63636363636363,176.8181818181818,962.2727272727273,3270.454545454545,275.79545454545456,158.0909090909091,799.0909090909091,1036.8834228515625,2167.0454545454545,165.16977275501597,2041.1287564364347
56,Jul 2010,9019.345392400568,6.5,6.22,354.3908802379261,4401.409090909091,4892.045454545455,706.2718894264915,2210.2272727272725,461.3636363636364,37993.181818181816,358.6818181818182,1598.6363636363635,170.22727272727272,185.13636363636363,1170.909090909091,3353.409090909091,237.95454545454547,160.8181818181818,887.7272727272727,1009.0536582253196,2294.318181818182,176.77984411066228,2223.202325994318
57,Aug 2010,8919.81582919034,6.5,6.44,351.13489932105654,4315.761904761905,4825.714285714285,769.5177205403646,2167.2619047619046,468.0952380952381,39152.38095238096,476.1904761904762,1711.428571428571,177.14285714285714,182.1904761904762,1330.0,3519.0476190476197,217.8571428571429,183.33333333333331,1572.3809523809523,987.5080130440848,2303.5714285714284,173.26448713030135,2753.07611374628
58,Sep 2010,8972.595569957386,6.5,5.8,349.0280923282399,5111.64705882353,5450.588235294118,800.9775641946231,2575.0,505.5882352941176,39208.82352941176,711.1764705882352,1814.1176470588236,291.47058823529414,198.2058823529412,1653.529411764706,4025.0,247.05882352941177,169.76470588235293,1591.764705882353,977.6329417509191,2350.0,209.21332235897285,3100.092529296875
59,Oct 2010,8910.12853422619,6.5,5.67,418.3187096005394,5161.190476190476,5728.333333333333,901.6749936058408,2772.619047619048,524.2857142857143,45019.04761904762,666.6666666666666,1836.190476190476,408.3333333333333,223.2142857142857,1680.4761904761904,5745.238095238095,275.23809523809524,231.42857142857144,1983.095238095238,1026.06785656157,2408.333333333333,233.7349395751953,3526.265311104911
60,Nov 2010,8888.438698508522,6.5,6.33,372.4370872860863,4965.476190476191,5566.428571428572,842.2798258463541,2628.5714285714284,624.2857142857143,50102.38095238096,702.8571428571429,1642.857142857143,388.8095238095238,258.0952380952381,1730.952380952381,5126.190476190476,259.6428571428572,237.14285714285717,2096.428571428572,1112.1221691313244,2379.7619047619046,221.22776939755397,3526.265311104911
61,Dec 2010,9000.713145380434,6.5,6.96,350.01127166748046,4716.25,5290.5,910.5,2348.75,677.5,50520.0,655.75,1590.0,326.875,265.5,1654.5,5008.75,271.875,250.7,2081.25,1186.49091796875,2327.5,219.0361427307129,3409.5149169921874
62,Jan 2011,8989.61193266369,6.5,7.02,322.1077503022693,4753.571428571428,4926.428571428572,804.7619047619048,2350.595238095238,597.3809523809524,51550.0,611.6666666666666,1524.2857142857142,277.1428571428572,265.95238095238096,1541.428571428571,5073.809523809524,258.57142857142856,260.0,2077.3809523809523,1064.157447451637,2086.190476190476,210.21227300734748,3230.529343377976
63,Feb 2011,8865.700048828125,6.75,6.84,298.7767859564887,4750.0,5013.055555555556,680.0,2240.277777777778,576.1111111111111,46308.333333333336,592.5,1510.5555555555557,248.05555555555557,245.83333333333331,1485.5555555555557,5105.555555555556,264.1666666666667,260.0,2050.0,942.5215352376302,1895.555555555556,208.96920606825088,3067.815171983507
64,Mar 2011,8739.630519701086,6.75,6.65,335.7765675420346,4994.565217391304,5521.086956521739,771.304347826087,2461.9565217391305,607.3913043478261,45991.30434782609,629.1304347826087,1438.2608695652175,249.1304347826087,256.30434782608694,1603.0434782608695,4982.608695652174,271.95652173913044,244.17391304347825,2050.0,773.0617224651834,1929.1304347826087,210.0576171875,3278.192032523777
65,Apr 2011,8637.030078125,6.75,6.16,376.31127166748047,5442.5,5586.75,878.0,2671.25,720.25,48180.0,693.75,1474.5,340.875,257.125,1737.5,5310.0,280.625,253.7,2146.5,813.5,2131.75,210.12047729492187,3352.149304199219
66,May 2011,8541.75235262784,6.75,5.98,397.0165303548177,5538.095238095239,5832.142857142857,911.4285714285714,2611.904761904762,693.8095238095239,46869.04761904762,757.3809523809524,1529.047619047619,346.42857142857144,267.3809523809524,2125.4761904761904,6276.190476190476,287.3809523809524,296.85714285714283,1966.190476190476,804.7619047619048,2150.0,218.01491510300409,3428.8743257068454
67,Jun 2011,8551.227317116478,6.75,5.54,417.604736328125,5422.5,5941.5,886.5,2580.625,673.5,45932.5,895.75,1461.5,332.75,291.75,2131.25,6915.0,297.625,307.0,1910.0,781.5,2177.5,236.26506118774412,3438.197717285156
68,Jul 2011,8523.476236979166,6.75,4.61,478.01164172944567,5966.666666666667,6963.809523809524,940.4761904761904,2839.285714285714,703.3333333333334,48066.66666666666,1050.4761904761904,1437.6190476190477,363.9285714285714,320.1190476190476,2517.8571428571427,6940.476190476191,315.1190476190476,327.6190476190476,1845.2380952380952,827.6190476190476,2140.4761904761904,229.25989786783853,3737.6749325706846
69,Aug 2011,8478.382642663044,6.75,4.79,527.8111909565173,6381.578947368421,6827.105263157895,1007.3684210526316,2850.0,675.0,45373.68421052631,1011.578947368421,1474.2105263157894,322.10526315789474,327.10526315789474,2932.894736842105,6389.473684210527,316.9736842105263,337.89473684210526,1847.368421052632,810.0,1989.4736842105265,210.39948955335117,3935.5198524876646
70,Sep 2011,8695.25692471591,6.75,4.61,516.1683044433594,5311.25,6519.75,910.5,2532.5,674.5,42892.5,955.0,1487.0,287.25,327.25,2951.25,6425.0,321.5,336.0,1850.0,778.0,1895.5,200.6024085998535,3942.017785644531
71,Oct 2011,8826.442894345239,6.5,4.42,491.588862827846,5280.952380952381,6583.809523809524,880.952380952381,2594.0476190476197,675.4761904761905,40445.23809523809,918.5714285714286,1465.7142857142858,251.9047619047619,335.1190476190476,2502.3809523809523,5992.857142857143,311.7857142857143,340.0,1850.0,750.4761904761905,1825.7142857142856,200.229486374628,3788.745791480655
72,Nov 2011,8975.89786044034,6.0,4.15,495.1640514026989,4886.363636363636,6923.409090909091,928.181818181818,2544.8863636363635,691.3636363636364,42470.454545454544,937.7272727272727,1490.4545454545455,265.45454545454544,365.1136363636364,2392.0454545454545,6590.909090909091,327.6136363636364,340.0,1850.0,753.1818181818181,1882.7272727272727,219.0580499822443,3858.009998668324
73,Dec 2011,9043.009144176136,6.0,3.79,550.1113484700521,4680.952380952381,7258.571428571428,941.904761904762,2519.6428571428573,685.952380952381,38078.57142857143,813.8095238095239,1435.7142857142858,274.2857142857143,389.1666666666667,2450.0,6726.190476190476,346.54761904761904,382.3809523809524,1826.190476190476,763.8095238095239,2114.0476190476197,193.09093511672248,4083.294049944197
74,Jan 2012,9050.613636363636,6.0,3.65,557.1340535481771,4815.476190476191,7718.0952380952385,1028.095238095238,2560.714285714286,700.7142857142857,38935.71428571428,794.7619047619048,1397.142857142857,283.0952380952381,409.2857142857143,2503.5714285714284,5873.809523809524,374.1666666666667,428.57142857142856,1780.952380952381,768.0952380952381,2252.3809523809523,195.23809523809524,4270.949823288691
75,Feb 2012,8977.121419270834,5.75,3.56,626.8928542364212,4932.142857142857,7333.809523809524,1177.142857142857,2709.5238095238096,700.0,41288.09523809524,853.8095238095239,1379.5238095238096,280.95238095238096,445.2380952380952,2489.285714285714,5385.714285714285,435.5952380952381,434.2857142857143,1700.0,775.2380952380952,2307.1428571428573,206.66666666666663,4567.873465401785
